smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
CCCNC(=O)c1cc(C(=O)Nc2ccc(N=[N+]=[N-])cc2)ccc1-c1csc(CC[C@@H](C)CCl)n1,78.0,22,,mutation,[3],,113.0,-0.5019811380757156
Cc1cccc(C(=O)N2CCC(c3noc(-c4ccc(-c5ccccc5C(=O)OCCC(=O)O)c(Cl)c4)n3)CC2)c1,53.0,89,ZINC000077311440,mutation,[3],,114.0,-0.11026472235274376
COc1ccc(NC(=O)[C@@H](C)Oc2ccc(Oc3cccc(Br)c3)c(-c3noc(-c4ccncc4F)n3)c2Br)c(OC)c1,78.0,64,ZINC000001595320,mutation,[3],,115.0,-0.14179196271789093
CCC(CC)c1cc(CN(C(=O)CCl)C(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)cc(Br)c(OC)c2O)on1,74.0,26,ZINC000104151807,mutation,[3],,116.0,-0.6539517706441158
CCCNC(=O)c1cccc(C(=O)Nc2ccc(-c3c(N)cncc3C#N)cc2)c1,34.0,69,ZINC000217534417,mutation,[3],,117.0,-0.9973138213314172
CCC[C@H](C)OC(=O)C(C)=C(C)c1ccc(-c2nc(C3CCN(C(=O)c4cccc(C)c4)CC3)no2)cc1N(C)CCN(C)C,53.0,87,ZINC000019279645,mutation,[3],,118.0,-1.1889326959773654
C[C@H](CC(=O)N(Cc1cccc(F)c1)C(=O)N(C(=O)c1c(F)cccc1F)c1cccc2c1C(=O)c1ccccc1C2=O)C(=O)O,64.0,23,ZINC000002558238,mutation,[3],,119.0,-1.5361589072323008
CC(C)NCc1ccc(-c2c(Br)ccc(Oc3cccc(Br)c3)c2Br)cc1Cl,54.0,,,crossover,"[3, 4, 5]",13.0,120.0,1.5571333036319763
Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,73.0,,,crossover,"[3, 4]",72.0,121.0,0.7423735341361505
CN(C)c1ccc(F)c(C(=O)N(C(=O)NCc2cccc(F)c2)c2cc(F)c(Oc3cccc(Br)c3)c3c2C(=O)c2ccccc2C3=O)c1F,70.0,,,crossover,[3],64.0,122.0,0.17601956896248153
CN(C)c1cccc(C(=O)NC2CCC(OC(=O)c3cccc(C(F)(F)F)c3)C(Br)(c3nc4cc(C(=O)COc5ccc(F)cc5)ccc4s3)C2Br)c1,56.0,,,crossover,[3],70.0,123.0,-0.9348935652287621
Cc1c(F)c(Oc2cccc(Br)c2)c(Br)c(Br)c1NC(=O)c1cccc(N(C)C)c1,71.0,,,crossover,[3],89.0,124.0,0.7233342230318087
CN(C)c1cccc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2Br)c1,89.0,,,crossover,"[3, 4]",51.0,125.0,0.7251536365096485
Cc1nccn1-c1ccc(/C=C/c2c(Br)ccc(Oc3cccc(Br)c3)c2C#N)nn1,80.0,,,crossover,[3],57.0,126.0,-0.46461212576055644
CCOC(=O)c1ccc(CNC(=O)N(C(=O)C2CCN(C(=O)c3cccs3)CC2)c2nnc(COc3ccc(NC(=O)C=Cc4cc(Cl)c(Cl)cc4-c4csc(CC[C@@H](C)CCl)n4)cc3)s2)cc1,76.0,,,crossover,[3],67.0,127.0,0.3042260526440195
CCCNC(=O)c1c(Br)ccc2c(=O)n(-c3cc(Cl)c(Cl)cn3)c([C@H](C)Oc3ccccc3)nc12,78.0,,,crossover,[3],65.0,128.0,-0.9679570389278007
CCCNC(=O)c1cc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2Br)c(C(=O)OCC)c(N(C)C)c1,87.0,,,crossover,[3],67.0,129.0,0.2561101950750673
COc1cc(-c2nc(-c3ccncc3)no2)c(N(C(=O)C=Cc2ccc(Cl)c([N+](=O)[O-])c2)C(=S)Nc2ccccc2Cl)c(OC)c1Cl,52.0,,,crossover,[3],82.0,130.0,0.14605519046227422
CCOC(=O)c1ccc(CNC(=O)N(C(=O)C2CCN(C(=O)c3cccc(C)c3)CC2)c2nnc(COc3ccc(Cl)cc3)s2)cc1,53.0,,,crossover,[3],67.0,131.0,-0.42049044856096524
CCCNC(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1-c1ccc(C(C)=C(C)C(=O)O[C@@H](C)CCC)c(Cl)c1[N+](=O)[O-],75.0,,,crossover,[3],53.0,132.0,0.14591422270608512
Cc1ccc(C(=O)C=CC2CC(O)([N+](=O)[O-])C(OC(C)c3nc4c(C)c(Br)ccc4c(=O)n3-c3cc(Cl)c(Cl)cn3)CC2c2csc(CC[C@@H](C)CCl)n2)cc1,76.0,,,crossover,[3],80.0,133.0,-1.945463735427647
CCCN(C(=O)C1=COCC1)C(=O)c1c(-c2csc(CC[C@@H](C)CCl)n2)cc(F)c(C(=O)N(C(=O)NCc2cccc(F)c2)c2ccc(Br)c3c2C(=O)c2ccccc2C3=O)c1F,72.0,,,crossover,[3],64.0,134.0,-0.7636530128803816
CCCNC(=O)c1c(Oc2cccc(Br)c2)c(C(=O)Nc2ccc(Br)cc2)c(Br)c(Br)c1-c1csc(CC[C@@H](C)CCl)n1,51.0,,,crossover,"[3, 4, 5]",78.0,135.0,1.2578075312285426
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)cc(Br)c(OC)c2O)on1,34.0,,,crossover,[3],74.0,136.0,-0.42535565111419404
Cc1ccc(F)c(C(=O)N(C(=O)NCc2cccc(F)c2)c2cccc3c2C(=O)c2ccccc2C3=O)c1F,53.0,,,crossover,[3],64.0,137.0,-0.4635364856344103
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)cc(OC)c(OC(C)c3nc4c(C)c(Br)ccc4c(=O)n3-c3cc(Cl)c(Cl)cn3)c2OC)on1,78.0,,,crossover,[3],80.0,138.0,0.18567597997641494
Cc1nccn1-c1ccc(C=Cc2c(Br)c(Br)c(Br)c(Oc3cccc(Br)c3)c2C#N)nn1,57.0,,,crossover,[3],71.0,139.0,-0.0158990831443325
CC(C)NCc1ccc(-c2c(Br)ccc(Oc3cccc(Br)c3)c2Br)cc1,29.0,67,ZINC000169907228,mutation,"[2, 3, 4, 5]",,54.0,1.4029380015623154
